2,1079035200000,5.933333333333334,1640.0,401.0,24.0,1404.0,351.0,743.0,162.66666666666666,2191.0,1654.0,9.6,67.8,0.8133
2,1079038800000,5.633333333333333,1313.0,197.0,12.8,1076.0,240.0,957.0,157.66666666666666,1707.0,1285.0,9.1,64.0,0.7419
6,1079341200000,5.266666666666667,1961.0,618.0,36.7,1701.0,478.0,537.0,117.33333333333333,2665.0,2184.0,14.8,54.3,0.9076
6,1079344800000,6.466666666666668,1771.0,438.0,26.6,1470.0,394.0,622.0,140.0,2262.0,1973.0,17.4,45.6,0.8993
6,1079348400000,6.033333333333334,1564.0,334.0,20.1,1300.0,319.0,710.0,153.66666666666666,2029.0,1798.0,19.8,38.5,0.8801
6,1079377200000,5.633333333333333,2040.0,685.0,39.2,1754.0,404.0,542.0,153.0,2679.0,2122.0,20.4,42.5,1.0086
6,1079380800000,6.866666666666666,1895.0,538.0,31.0,1573.0,320.0,565.0,171.33333333333334,2443.0,1992.0,18.3,52.6,1.0945
6,1079384400000,6.233333333333333,1595.0,319.0,19.9,1294.0,256.0,678.0,165.66666666666666,2058.0,1707.0,16.7,57.4,1.0786
8,1079514000000,5.35,1852.0,534.0,36.4,1696.0,377.0,553.0,117.5,2535.0,1931.0,14.1,50.0,0.802
8,1079517600000,5.0,1522.0,368.0,21.3,1331.0,280.0,703.0,123.0,2026.0,1734.0,17.7,40.1,0.8048
8,1079550000000,5.033333333333333,1973.0,577.0,38.4,1737.0,411.0,617.0,155.33333333333334,2414.0,2306.0,23.1,26.5,0.7403
8,1079553600000,6.433333333333334,1975.0,523.0,35.1,1667.0,347.0,597.0,178.0,2416.0,2359.0,20.5,38.2,0.9133
8,1079557200000,6.666666666666667,1795.0,472.0,27.2,1485.0,336.0,653.0,185.33333333333334,2174.0,2050.0,19.1,42.6,0.9294
8,1079560800000,5.066666666666666,1444.0,206.0,15.0,1150.0,202.0,770.0,166.0,1727.0,1727.0,17.2,44.1,0.8558
9,1079600400000,5.65,1934.0,506.0,35.8,1682.0,421.0,541.0,137.5,2468.0,2051.0,14.3,50.6,0.8186
9,1079604000000,5.266666666666667,1617.0,NaN,21.3,1333.0,349.0,686.0,141.66666666666666,2010.0,1819.0,17.8,40.5,0.821
10,1079686800000,5.5,1819.0,NaN,31.3,1582.0,357.0,575.0,161.5,2456.0,1716.0,13.6,58.8,0.912
10,1079690400000,5.0,1427.0,NaN,19.2,1275.0,253.0,701.0,157.33333333333334,1980.0,1398.0,13.9,57.1,0.9032
23,1080806400000,5.2,1722.0,1042.0,31.9,1595.0,378.0,539.0,106.5,2439.0,1798.0,11.9,60.9,0.8455
23,1080810000000,5.0,1512.0,737.0,21.0,1323.0,304.0,631.0,117.33333333333333,2001.0,1677.0,16.2,48.6,0.8892
28,1081238400000,5.35,1757.0,1084.0,33.7,1636.0,302.0,494.0,131.5,2560.0,1806.0,16.2,52.5,0.9576
28,1081242000000,5.033333333333333,1524.0,776.0,22.0,1350.0,256.0,588.0,129.33333333333334,2096.0,1604.0,18.4,46.3,0.9734
30,1081454400000,5.066666666666666,1319.0,544.0,15.8,1172.0,232.0,746.0,153.66666666666666,1699.0,1425.0,15.8,39.8,0.7096
37,1082055600000,6.133333333333333,1875.0,1189.0,33.7,1637.0,351.0,482.0,152.0,2446.0,2086.0,17.4,47.8,0.9392
37,1082059200000,6.433333333333333,1746.0,824.0,24.2,1409.0,319.0,553.0,151.66666666666666,2119.0,1898.0,16.8,49.8,0.9446
37,1082062800000,5.999999999999999,1607.0,660.0,19.8,1290.0,264.0,587.0,146.66666666666666,1960.0,1758.0,16.2,53.2,0.9723
38,1082138400000,5.2,1529.0,575.0,20.4,1309.0,270.0,627.0,141.0,2083.0,1385.0,14.0,76.3,1.2166
38,1082142000000,5.766666666666668,1689.0,783.0,26.8,1474.0,323.0,560.0,144.0,2298.0,1492.0,13.9,78.0,1.2303
38,1082145600000,5.866666666666668,1535.0,706.0,19.9,1295.0,307.0,627.0,143.33333333333334,2039.0,1380.0,13.8,78.0,1.2229
38,1082149200000,5.266666666666668,1304.0,299.0,12.5,1067.0,224.0,737.0,135.33333333333334,1811.0,1167.0,13.5,79.4,1.2224
45,1082746800000,5.199999999999999,1747.0,899.0,32.5,1608.0,281.0,557.0,167.33333333333334,2335.0,1983.0,23.1,36.7,1.0244
50,1083135600000,5.5,1689.0,754.0,30.4,1560.0,321.0,529.0,104.0,2396.0,1736.0,15.0,58.3,0.9876
50,1083182400000,5.166666666666667,1642.0,804.0,24.9,1426.0,265.0,597.0,159.0,2117.0,1720.0,21.8,43.6,1.1226
51,1083225600000,6.050000000000001,1771.0,1129.0,36.2,1690.0,368.0,461.0,110.0,2572.0,1982.0,16.1,56.5,1.0274
51,1083229200000,5.2,1408.0,475.0,18.0,1241.0,250.0,648.0,118.33333333333333,1886.0,1711.0,18.6,47.8,1.0143
51,1083265200000,5.6000000000000005,1761.0,830.0,32.6,1610.0,332.0,502.0,144.66666666666666,2488.0,2006.0,20.2,50.8,1.1924
51,1083268800000,5.3999999999999995,1524.0,435.0,19.2,1275.0,245.0,608.0,137.66666666666666,2046.0,1740.0,18.6,57.6,1.2233
63,1084262400000,5.05,1553.0,NaN,31.0,1575.0,383.0,508.0,107.5,2423.0,1779.0,14.5,59.8,0.9795
63,1084305600000,5.3,1535.0,NaN,26.1,1458.0,269.0,568.0,152.33333333333334,2120.0,1735.0,21.1,40.2,0.997
64,1084348800000,5.0,1754.0,NaN,37.4,1716.0,333.0,452.0,102.5,2667.0,1895.0,17.0,56.8,1.0909
64,1084352400000,5.033333333333333,1558.0,NaN,26.6,1469.0,336.0,525.0,108.66666666666667,2281.0,1758.0,18.8,52.4,1.1285
188,1095105600000,5.449999999999999,1418.0,NaN,26.7,1471.0,728.0,542.0,172.5,2064.0,1600.0,27.1,42.2,1.4949
190,1095274800000,5.366666666666666,1571.0,NaN,31.8,1593.0,615.0,469.0,151.66666666666666,2409.0,1686.0,25.1,55.8,1.7511
190,1095278400000,5.733333333333332,1312.0,NaN,20.1,1299.0,443.0,580.0,159.33333333333334,2016.0,1380.0,23.9,58.9,1.7276
195,1095706800000,5.7,1476.0,NaN,34.9,1663.0,681.0,473.0,203.0,2167.0,1785.0,28.1,32.4,1.2173
195,1095710400000,5.400000000000001,1167.0,NaN,19.5,1282.0,448.0,633.0,197.66666666666666,1685.0,1371.0,26.5,31.7,1.0787
196,1095750000000,5.6,1515.0,NaN,31.4,1584.0,699.0,496.0,133.0,2288.0,1591.0,18.2,66.1,1.3679
196,1095753600000,6.449999999999999,1587.0,NaN,41.2,1795.0,738.0,425.0,140.5,2531.0,1820.0,19.6,60.7,1.3713
196,1095757200000,6.066666666666666,1490.0,NaN,27.3,1487.0,665.0,508.0,147.33333333333334,2115.0,1807.0,22.6,51.4,1.392
196,1095760800000,5.666666666666667,1435.0,NaN,24.2,1408.0,598.0,537.0,166.66666666666666,1991.0,1704.0,25.8,44.2,1.4512
196,1095793200000,5.333333333333333,1422.0,NaN,28.7,1520.0,531.0,494.0,206.33333333333334,2087.0,1624.0,26.7,42.3,1.4618
196,1095796800000,5.133333333333334,1308.0,NaN,20.0,1297.0,428.0,567.0,195.66666666666666,1899.0,1454.0,24.8,49.0,1.5092
197,1095843600000,5.033333333333333,1494.0,NaN,29.0,1528.0,701.0,479.0,130.66666666666666,2201.0,1798.0,23.5,52.0,1.4833
197,1095879600000,5.1000000000000005,1387.0,NaN,26.7,1473.0,460.0,508.0,208.33333333333334,2065.0,1510.0,26.7,43.3,1.4881
202,1096268400000,5.5,1372.0,NaN,26.9,1477.0,799.0,542.0,132.0,1973.0,1556.0,15.0,57.7,0.9778
203,1096398000000,6.333333333333332,1479.0,NaN,39.3,1756.0,755.0,466.0,195.33333333333334,2165.0,1908.0,23.0,33.6,0.9302
203,1096401600000,6.233333333333332,1309.0,NaN,23.1,1379.0,524.0,555.0,196.0,1841.0,1693.0,20.9,45.8,1.1159
204,1096484400000,5.299999999999998,1467.0,NaN,34.1,1643.0,615.0,467.0,197.66666666666666,2088.0,1749.0,23.2,36.9,1.0346
204,1096488000000,5.533333333333331,1339.0,NaN,22.8,1373.0,536.0,541.0,190.0,1797.0,1585.0,21.6,43.3,1.1019
205,1096567200000,5.566666666666666,1673.0,NaN,34.0,1643.0,572.0,436.0,172.0,2259.0,1781.0,24.6,50.0,1.5241
205,1096570800000,6.166666666666667,1636.0,NaN,30.1,1553.0,514.0,449.0,178.66666666666666,2130.0,1745.0,23.6,54.4,1.5687
205,1096574400000,5.466666666666666,1468.0,NaN,20.0,1296.0,414.0,529.0,163.33333333333334,1854.0,1590.0,22.6,59.5,1.6155
212,1097175600000,5.800000000000001,1747.0,NaN,37.1,1709.0,515.0,399.0,119.33333333333333,2370.0,1876.0,24.0,50.6,1.4892
212,1097179200000,6.333333333333333,1757.0,NaN,35.7,1680.0,669.0,396.0,121.33333333333333,2280.0,1959.0,23.2,54.7,1.5296
212,1097182800000,5.5,1331.0,NaN,16.5,1194.0,326.0,559.0,112.33333333333333,1715.0,1477.0,22.3,57.1,1.5219
225,1098291600000,6.35,1884.0,NaN,43.7,1846.0,895.0,348.0,180.5,2595.0,2203.0,24.6,58.9,1.8005
225,1098295200000,6.8,1835.0,NaN,40.0,1770.0,826.0,358.0,177.66666666666666,2474.0,2073.0,23.9,61.8,1.8088
