291,1078876800000,5.9,1505.0,NaN,15.6,1168.0,567.0,525.0,169.0,1447.0,2066.0,9.4,66.1,0.7816
291,1078880400000,5.75,1458.0,NaN,14.2,1123.0,527.0,540.0,166.5,1395.0,2030.0,9.6,65.9,0.7869
291,1078884000000,5.666666666666667,1431.0,NaN,13.5,1100.0,503.0,553.0,162.33333333333334,1385.0,1913.0,9.5,66.2,0.7882
196,1078902000000,5.6,1515.0,NaN,31.4,1584.0,699.0,496.0,133.0,2288.0,1591.0,18.2,66.1,1.3679
50,1078902000000,5.5,1689.0,754.0,30.4,1560.0,321.0,529.0,104.0,2396.0,1736.0,15.0,58.3,0.9876
202,1078902000000,5.5,1372.0,NaN,26.9,1477.0,799.0,542.0,132.0,1973.0,1556.0,15.0,57.7,0.9778
23,1078905600000,5.2,1722.0,1042.0,31.9,1595.0,378.0,539.0,106.5,2439.0,1798.0,11.9,60.9,0.8455
28,1078905600000,5.35,1757.0,1084.0,33.7,1636.0,302.0,494.0,131.5,2560.0,1806.0,16.2,52.5,0.9576
51,1078905600000,6.050000000000001,1771.0,1129.0,36.2,1690.0,368.0,461.0,110.0,2572.0,1982.0,16.1,56.5,1.0274
63,1078905600000,5.05,1553.0,NaN,31.0,1575.0,383.0,508.0,107.5,2423.0,1779.0,14.5,59.8,0.9795
64,1078905600000,5.0,1754.0,NaN,37.4,1716.0,333.0,452.0,102.5,2667.0,1895.0,17.0,56.8,1.0909
196,1078905600000,6.449999999999999,1587.0,NaN,41.2,1795.0,738.0,425.0,140.5,2531.0,1820.0,19.6,60.7,1.3713
311,1078905600000,5.0,1472.0,NaN,24.5,1418.0,756.0,459.0,159.0,1681.0,1554.0,6.8,74.8,0.7423
10,1078909200000,5.5,1819.0,NaN,31.3,1582.0,357.0,575.0,161.5,2456.0,1716.0,13.6,58.8,0.912
365,1078909200000,5.15,1508.0,NaN,27.0,1479.0,900.0,419.0,202.5,1685.0,2014.0,5.7,52.5,0.4851
6,1078909200000,5.266666666666667,1961.0,618.0,36.7,1701.0,478.0,537.0,117.33333333333333,2665.0,2184.0,14.8,54.3,0.9076
8,1078909200000,5.35,1852.0,534.0,36.4,1696.0,377.0,553.0,117.5,2535.0,1931.0,14.1,50.0,0.802
9,1078909200000,5.65,1934.0,506.0,35.8,1682.0,421.0,541.0,137.5,2468.0,2051.0,14.3,50.6,0.8186
23,1078909200000,5.0,1512.0,737.0,21.0,1323.0,304.0,631.0,117.33333333333333,2001.0,1677.0,16.2,48.6,0.8892
28,1078909200000,5.033333333333333,1524.0,776.0,22.0,1350.0,256.0,588.0,129.33333333333334,2096.0,1604.0,18.4,46.3,0.9734
255,1078909200000,5.35,1436.0,NaN,22.7,1371.0,548.0,458.0,192.5,1808.0,1626.0,15.2,62.2,1.0641
262,1078909200000,5.05,1521.0,NaN,26.6,1470.0,960.0,456.0,143.0,1857.0,1727.0,10.6,72.7,0.9272
51,1078909200000,5.2,1408.0,475.0,18.0,1241.0,250.0,648.0,118.33333333333333,1886.0,1711.0,18.6,47.8,1.0143
64,1078909200000,5.033333333333333,1558.0,NaN,26.6,1469.0,336.0,525.0,108.66666666666667,2281.0,1758.0,18.8,52.4,1.1285
196,1078909200000,6.066666666666666,1490.0,NaN,27.3,1487.0,665.0,508.0,147.33333333333334,2115.0,1807.0,22.6,51.4,1.392
197,1078909200000,5.033333333333333,1494.0,NaN,29.0,1528.0,701.0,479.0,130.66666666666666,2201.0,1798.0,23.5,52.0,1.4833
10,1078912800000,5.0,1427.0,NaN,19.2,1275.0,253.0,701.0,157.33333333333334,1980.0,1398.0,13.9,57.1,0.9032
247,1078912800000,5.1000000000000005,1417.0,NaN,24.1,1407.0,1110.0,490.0,197.0,1709.0,1488.0,10.2,82.3,1.0253
6,1078912800000,6.466666666666668,1771.0,438.0,26.6,1470.0,394.0,622.0,140.0,2262.0,1973.0,17.4,45.6,0.8993
8,1078912800000,5.0,1522.0,368.0,21.3,1331.0,280.0,703.0,123.0,2026.0,1734.0,17.7,40.1,0.8048
9,1078912800000,5.266666666666667,1617.0,NaN,21.3,1333.0,349.0,686.0,141.66666666666666,2010.0,1819.0,17.8,40.5,0.821
254,1078912800000,5.233333333333333,1446.0,NaN,22.9,1374.0,1195.0,499.0,252.0,1560.0,1818.0,11.4,58.3,0.7868
255,1078912800000,5.433333333333333,1354.0,NaN,16.7,1201.0,588.0,529.0,192.66666666666666,1593.0,1538.0,16.1,59.2,1.0736
259,1078912800000,5.6000000000000005,1702.0,NaN,31.5,1585.0,1188.0,422.0,160.66666666666666,1960.0,1967.0,10.7,76.2,0.9798
262,1078912800000,5.233333333333333,1562.0,NaN,26.1,1458.0,1056.0,458.0,161.0,1770.0,2021.0,12.4,64.8,0.931
265,1078912800000,5.466666666666668,1573.0,NaN,28.3,1511.0,1044.0,531.0,143.66666666666666,1916.0,1927.0,13.8,68.5,1.0718
283,1078912800000,5.133333333333333,NaN,NaN,NaN,NaN,937.0,NaN,150.66666666666666,NaN,NaN,NaN,NaN,NaN
290,1078912800000,5.833333333333333,1462.0,NaN,18.8,1263.0,750.0,510.0,161.33333333333334,1421.0,2082.0,6.7,59.7,0.589
196,1078912800000,5.666666666666667,1435.0,NaN,24.2,1408.0,598.0,537.0,166.66666666666666,1991.0,1704.0,25.8,44.2,1.4512
330,1078912800000,5.433333333333333,1416.0,NaN,19.6,1285.0,824.0,501.0,209.33333333333334,1390.0,1809.0,5.8,53.1,0.4942
339,1078912800000,5.033333333333333,NaN,NaN,NaN,NaN,747.0,NaN,284.6666666666667,NaN,NaN,NaN,NaN,NaN
241,1078916400000,5.1,1458.0,NaN,24.2,1408.0,710.0,471.0,131.66666666666666,1889.0,1664.0,20.7,55.5,1.3414
247,1078916400000,5.566666666666667,1392.0,NaN,21.0,1325.0,1145.0,511.0,198.33333333333334,1631.0,1465.0,11.2,80.7,1.0688
6,1078916400000,6.033333333333334,1564.0,334.0,20.1,1300.0,319.0,710.0,153.66666666666666,2029.0,1798.0,19.8,38.5,0.8801
254,1078916400000,5.3,1416.0,NaN,20.2,1302.0,1120.0,526.0,269.6666666666667,1471.0,1826.0,13.4,52.8,0.8086
259,1078916400000,5.766666666666667,1552.0,NaN,24.1,1406.0,1045.0,478.0,176.0,1749.0,1862.0,11.8,72.2,0.9948
262,1078916400000,5.133333333333333,1392.0,NaN,16.4,1192.0,856.0,543.0,176.33333333333334,1508.0,1795.0,13.7,59.9,0.9335
265,1078916400000,6.266666666666668,1705.0,NaN,30.5,1562.0,1172.0,473.0,181.0,1988.0,2197.0,14.9,64.9,1.0929
283,1078916400000,5.466666666666666,NaN,NaN,NaN,NaN,963.0,NaN,171.0,NaN,NaN,NaN,NaN,NaN
290,1078916400000,6.3999999999999995,1448.0,NaN,18.8,1263.0,747.0,511.0,166.66666666666666,1428.0,1971.0,7.2,58.6,0.5986
330,1078916400000,5.533333333333332,1337.0,NaN,14.8,1143.0,693.0,560.0,219.66666666666666,1236.0,1769.0,9.7,40.1,0.4832
339,1078916400000,5.333333333333333,NaN,NaN,NaN,NaN,746.0,NaN,287.6666666666667,NaN,NaN,NaN,NaN,NaN
238,1078920000000,5.033333333333334,1426.0,NaN,25.6,1445.0,667.0,477.0,136.33333333333334,1970.0,1782.0,24.0,50.0,1.4679
259,1078920000000,5.633333333333334,1590.0,NaN,26.5,1466.0,999.0,448.0,188.66666666666666,1831.0,2003.0,13.3,66.9,1.0163
265,1078920000000,5.966666666666669,1551.0,NaN,23.0,1377.0,1000.0,564.0,190.66666666666666,1734.0,2038.0,15.3,63.2,1.0898
290,1078920000000,6.366666666666667,1419.0,NaN,18.5,1254.0,670.0,524.0,167.33333333333334,1406.0,1950.0,8.0,55.9,0.6018
302,1078920000000,5.3,1741.0,NaN,25.3,1438.0,1130.0,416.0,196.66666666666666,1741.0,2159.0,12.8,60.1,0.882
238,1078923600000,5.266666666666667,1535.0,NaN,31.2,1578.0,583.0,440.0,150.66666666666666,2125.0,1921.0,25.7,45.6,1.487
259,1078923600000,5.233333333333334,1640.0,NaN,27.1,1480.0,955.0,432.0,194.66666666666666,1865.0,2041.0,13.8,67.0,1.0513
290,1078923600000,6.466666666666668,1561.0,NaN,24.8,1425.0,772.0,465.0,176.33333333333334,1624.0,2101.0,9.8,52.4,0.6349
302,1078923600000,5.666666666666667,1680.0,NaN,25.2,1434.0,977.0,417.0,207.66666666666666,1790.0,2005.0,13.4,62.4,0.9513
238,1078927200000,5.833333333333333,1678.0,NaN,37.9,1727.0,726.0,390.0,163.66666666666666,2318.0,2039.0,25.5,49.7,1.5985
259,1078927200000,6.000000000000001,1769.0,NaN,33.2,1624.0,1189.0,396.0,210.66666666666666,2041.0,2202.0,13.9,67.6,1.0666
290,1078927200000,6.9333333333333345,1558.0,NaN,22.9,1375.0,792.0,471.0,193.66666666666666,1563.0,2112.0,10.5,51.1,0.6503
339,1078927200000,5.166666666666667,NaN,NaN,NaN,NaN,872.0,NaN,258.6666666666667,NaN,NaN,NaN,NaN,NaN
234,1078930800000,5.033333333333332,1338.0,NaN,18.1,1244.0,592.0,558.0,148.0,1847.0,1255.0,20.2,79.1,1.85
238,1078930800000,6.133333333333333,1605.0,NaN,32.3,1603.0,674.0,415.0,169.33333333333334,2199.0,1912.0,25.2,50.6,1.5989
259,1078930800000,5.9333333333333345,1581.0,NaN,25.5,1442.0,933.0,435.0,212.0,1839.0,1966.0,14.2,66.8,1.073
262,1078930800000,5.199999999999999,1589.0,NaN,24.1,1407.0,932.0,556.0,202.33333333333334,1757.0,1972.0,15.8,57.9,1.0292
290,1078930800000,6.966666666666669,1438.0,NaN,16.9,1208.0,626.0,528.0,206.0,1405.0,1962.0,10.8,52.4,0.6767
339,1078930800000,5.766666666666666,NaN,NaN,NaN,NaN,1054.0,NaN,279.3333333333333,NaN,NaN,NaN,NaN,NaN
231,1078934400000,5.2,1669.0,NaN,32.8,1615.0,760.0,404.0,166.33333333333334,2232.0,1963.0,24.0,55.0,1.6211
238,1078934400000,6.3999999999999995,1559.0,NaN,31.5,1586.0,544.0,421.0,161.66666666666666,2197.0,1827.0,25.4,50.7,1.6187
255,1078934400000,5.133333333333332,1375.0,NaN,18.3,1247.0,583.0,531.0,209.0,1650.0,1375.0,18.3,52.8,1.1016
259,1078934400000,5.900000000000001,1658.0,NaN,27.1,1482.0,898.0,419.0,207.0,1893.0,2030.0,14.2,67.8,1.0879
262,1078934400000,5.633333333333333,1704.0,NaN,29.1,1531.0,1071.0,507.0,208.0,1904.0,2098.0,15.7,58.9,1.0432
267,1078934400000,5.4333333333333345,1544.0,NaN,25.7,1446.0,987.0,1070.0,170.33333333333334,1834.0,1679.0,12.7,77.1,1.1251
282,1078934400000,5.2666666666666675,NaN,NaN,NaN,NaN,1182.0,NaN,221.66666666666666,NaN,NaN,NaN,NaN,NaN
290,1078934400000,6.900000000000002,1532.0,NaN,22.2,1356.0,678.0,474.0,204.66666666666666,1610.0,2033.0,10.6,55.3,0.7058
339,1078934400000,6.333333333333332,NaN,NaN,NaN,NaN,1218.0,NaN,309.0,NaN,NaN,NaN,NaN,NaN
230,1078938000000,5.7,1816.0,NaN,46.3,1897.0,814.0,330.0,134.0,2641.0,2164.0,21.7,61.9,1.592
231,1078938000000,6.5,1822.0,NaN,45.9,1890.0,918.0,347.0,176.0,2641.0,2161.0,23.2,58.7,1.651
233,1078938000000,5.300000000000001,1633.0,NaN,35.3,1671.0,761.0,398.0,136.66666666666666,2271.0,1852.0,20.8,64.0,1.5522
238,1078938000000,6.166666666666667,1713.0,NaN,38.0,1728.0,715.0,390.0,145.0,2386.0,1919.0,24.4,56.0,1.6885
241,1078938000000,5.8,1870.0,NaN,45.0,1871.0,1001.0,351.0,154.0,2483.0,2165.0,23.0,54.2,1.5066
