0,5049.425943,24993.205182
2936,5013.393323,23143.222990
7796,5007.458776,25000.080734
11697,4979.219187,20020.805214
15172,4990.376275,24990.283265
16665,5168.942169,25006.565701
18335,5031.391866,24996.141264
22946,4958.873436,25009.964880
27334,5019.973271,24997.694512
31440,5026.742941,24990.396719
32875,5002.228322,25003.818445
37518,5001.393071,24998.354869
39836,5038.556707,25005.044495
43372,4983.452597,25008.199871
45184,4979.644222,24990.431487
46522,5006.566502,24993.806660
50084,5034.147915,25002.119449
53428,4988.026832,23405.582625
56011,5041.229659,25003.161628
60795,5021.651186,24997.178932
62386,4967.327618,24993.252001
67375,5000.666115,25007.259764
70419,4969.794233,25002.647922
74086,5020.573438,25000.619741
78998,4996.682026,25007.792504
81335,5016.133339,25008.525202
85227,5003.120624,25000.473285
86977,1149.248246,26243.219688
90136,5030.508719,24996.149644
91923,4968.724288,24996.684792
94098,5022.546810,25007.008977
98089,4970.742681,25005.902853
102131,4969.508232,24992.032302
103880,5032.275594,24879.063753
105273,4954.942913,25000.008193
109526,4985.839247,25003.913507
113011,4951.207441,20321.073002
115905,4985.618568,25004.334433
119312,4957.240026,24992.871544
120639,5004.915182,24991.165757
124616,4985.381676,24992.238114
126210,5039.838400,24999.659452
130291,4978.378625,26913.333059
131777,5043.335620,25000.114160
134347,5049.881542,24995.864502
137378,4991.461144,25001.225120
138519,208.438413,24997.477801
140638,5030.182086,25003.872707
145456,4970.549466,26075.739029
147053,5025.800034,28252.162087
149991,5037.268251,25007.774886
151653,5007.055139,24992.524520
156122,4979.862585,24995.254605
157599,4993.293173,29372.384872
158903,4972.858850,24994.584069
160136,5005.263231,25020.930904
161517,4990.351529,26932.235085
163896,5019.139772,24994.214920
166631,5032.489271,25000.620095
168918,5027.778447,25005.062921
171391,5025.494232,25009.964882
176262,4995.622887,25005.797278
178720,4960.480031,25000.476823
180256,4958.685055,24999.221351
184183,5036.493256,20950.191123
185598,5007.039371,24991.556159
187911,4971.782103,25002.888112
189764,5019.067377,24993.625713
192328,5017.162033,23772.263944
194647,4973.125664,24997.737816
199192,3414.715926,25001.430905
200627,1135.846350,25002.287407
205492,4964.343518,25006.840531
209090,4975.652869,24996.404066
211702,2739.943878,24999.173708
214409,5023.701186,24990.353558
217519,4975.312210,25005.800970
218545,5048.818987,26978.369217
223203,5046.776671,27538.191613
226353,4956.687308,24991.087299
227398,5035.081956,24998.109689
230570,4955.823441,24998.662993
231655,4995.419018,25004.172345
233332,4993.458769,25009.926052
236049,5042.756819,24998.860445
240356,5016.866084,29936.313529
241380,5029.253346,25002.082067
243075,4981.709057,26124.858920
247722,4992.099240,25001.488496
250372,5045.952439,24996.104498
251690,4986.815462,24999.230136
253539,4735.905237,24996.184364
257584,158.647425,24995.980765
258741,5036.585840,25003.779716
260295,5021.275879,25007.855290
265281,4980.815815,25009.228810
268589,5038.517630,26916.870142
272505,41.233520,24997.058950
276248,4974.929499,25007.920408
281116,4998.306773,25006.590054
285688,5020.651709,24995.600248
290655,4986.530189,24990.564545
294390,4989.293441,24993.156533
296691,5011.982623,29162.734885
299640,5044.713085,25001.126646
301471,4973.024882,25003.745387
306212,5036.216598,27228.520572
307536,4995.833313,25008.228445
309170,1943.354755,24992.307639
311008,4990.291356,25002.556739
313958,5025.861213,24990.472653
318814,4980.364991,24995.551640
320540,4983.954287,25002.326096
323331,5009.642714,24995.415242
327675,4989.444823,25008.058258
331146,4996.119342,24999.441377
332738,4966.351196,24997.738578
336261,5019.471429,24996.668958
339335,5046.173590,25006.868315
343518,4993.440424,24992.858131
346326,4954.177169,24993.148618
348661,5019.383618,24990.423345
351225,5024.732803,24999.230274
355001,4969.543741,24990.184928
358140,5024.602339,24996.521454
360446,4953.532734,24995.222446
365326,6992.569387,25000.655094
368413,5025.667375,25008.791777
369559,4957.787438,24990.089492
371727,4994.603677,25003.865381
374768,5009.412579,24993.215109
376740,5035.962058,24990.072385
380796,5003.305410,24997.996550
382067,4993.052197,24994.892693
384946,4972.545130,25009.408368
389172,5006.754253,25000.801929
390469,4962.136704,24991.731660
393278,4968.560881,25009.465997
398114,5004.218874,24998.278716
403051,5037.266384,25001.692806
407707,9388.012507,25009.515798
409084,5045.902697,24997.747322
411391,8784.417392,24998.869252
414161,4984.711660,25009.138177
416587,4963.850379,24994.641559
421201,5035.922010,21506.430295
423116,5032.503030,25001.174330
424570,7850.082127,25006.360259
427129,4985.036373,25009.425916
428676,5003.481432,24992.082470
431777,4962.599854,24990.439741
435547,5025.927188,21862.316008
438731,4976.615645,25004.196043
443034,4972.626957,24992.139233
444557,4955.061729,25002.294939
448191,4979.930232,24992.194309
451075,5042.602621,25000.207414
455111,4993.750762,23360.616830
456909,5016.351209,25009.957320
457929,5047.304818,25001.413395
462388,5027.730793,24993.828580
466499,5014.765856,20505.299143
468008,5031.938030,24999.925869
471094,5019.198401,25002.583891
474113,5023.099557,25003.151116
476487,5016.715140,25001.684341
477707,4954.416604,25006.874739
481449,4951.841551,27511.795809
483426,3874.553120,24123.713265
485186,5012.245377,25006.610591
488943,5006.027597,24993.010167
491067,5048.087725,20456.584261
494646,4995.228655,24993.700986
498368,4973.623249,24998.557906
500389,4987.280181,25006.316845
502962,5023.427888,24992.014201
505330,7403.801136,25002.102543
508042,4999.382392,24993.871322
509697,5042.142218,25006.608844
511290,5007.151695,24992.710269
514195,4985.923081,25000.737758
516569,4999.063441,26421.375390
519706,4958.437761,24991.505174
521906,4979.535331,20245.586141
523633,4985.674680,25003.836124
528280,5030.852965,25003.216383
532206,5015.511649,24994.453307
534780,5034.202524,25294.622326
536890,4991.511403,24995.475886
539950,4976.523331,25008.326788
544623,5033.986979,25006.596100
549141,4958.589256,24999.380194
553334,4963.497686,27639.203398
554425,5024.915614,24993.548524
557816,5028.893105,23864.416073
561629,5014.121212,24993.576181
562693,8731.751965,24998.972175
567199,5003.576001,25008.870355
568298,5024.592983,24991.227987
572441,4975.741638,25004.096291
574455,5048.688307,28547.665246
578915,6678.127256,25002.291572
583154,4982.059729,24999.777303
584265,4982.772522,25004.478373
585926,5003.325921,25989.771086
589984,3007.320259,26646.754225
594939,4965.481764,25002.277272
598844,5046.393180,27726.068423
600940,5025.476584,25003.168961
604477,4972.982135,25005.009155
605668,3450.258038,25001.919962
608945,5036.762178,25006.524445
610727,5034.012484,24998.161373
615695,5016.625044,24991.832877
620046,4997.918521,24993.689832
624214,8230.485905,24993.658880
627923,4950.815971,24814.997846
629452,4963.364073,24998.543034
631995,4954.458788,25007.344333
634315,5028.032276,24999.932242
638206,4980.096505,25009.407795
639778,8029.330133,24990.589896
641610,4958.812092,24999.953793
644463,5007.837573,25003.397891
647775,8781.848088,25003.961543
652235,4990.364503,24057.180734
654345,4976.842548,24994.995445
658028,5018.337486,25006.189645
661172,4186.961385,25004.047119
665559,4985.673893,24997.940018
670065,5004.097841,24996.327678
674567,4981.949049,24990.575925
678295,5011.194385,25008.705295
682260,5028.499900,24996.932625
683816,4980.941637,24995.229504
685760,5024.941788,25006.698456
687896,4973.531741,25006.256153
689763,4952.942289,26092.036296
693809,4978.927616,24997.888910
694946,5033.944135,25002.013297
699857,5002.997672,24990.375822
702824,1247.110563,27397.097682
706556,4950.188034,24723.105780
708758,9484.262061,25003.037943
710244,4997.190100,28976.911914
713788,5030.267620,25005.723455
717668,4993.761033,25008.762918
718960,2903.754140,25007.890042
721168,7702.236902,25001.837463
724939,5022.767385,24999.159243
727902,4960.812547,25004.145201
730657,5021.886701,25005.551237
732431,1143.846885,26522.084436
737137,5042.468169,25009.764624
740827,6845.880870,25002.834287
742748,5006.030712,24995.471873
747658,8363.128300,25009.662333
751965,4983.280224,24992.508225
754320,4971.709186,24990.133934
757764,4984.040849,24994.179921
761710,5011.368993,25009.686458
764350,4968.080429,24991.339712
767963,4970.415260,25006.066118
769672,4975.887219,22931.189879
774620,5042.118419,25009.091189
778562,5022.873574,25003.046294
780553,4997.124161,23769.183036
784295,5001.788671,24993.279551
788445,4953.191946,24994.027049
789459,5048.975668,25000.401125
792041,5014.418822,25009.662743
793558,5034.596380,25001.552947
795543,5016.547100,26611.145522
799154,5002.642502,24996.747989
801343,5005.626311,24999.694565
803524,5029.143419,25008.357441
805177,5044.189397,25008.609209
807073,5028.844913,24998.573587
808554,4962.141657,24990.260310
811201,4956.769144,25001.686571
813448,4957.823763,25001.368939
817794,5043.055692,24993.120582
819891,4971.513879,25005.195287
821573,5023.033444,24990.582426
823617,5046.950398,25005.026573
826875,5015.057846,25009.959056
829042,5022.008980,24998.836187
832564,4959.124364,27349.689635
836894,5018.997599,24992.244608
839460,4959.195407,24998.388150
843843,5018.197080,25001.172453
846677,5023.862129,25007.714992
850272,4497.734153,25002.501168
853903,4957.139058,25008.284509
855368,4968.893947,25009.234494
859802,4987.052225,24993.170951
863054,4988.777320,25000.628533
865791,4954.191878,24996.278907
867966,5039.318120,24991.719529
869190,5026.134598,28977.590332
873324,5020.524380,20264.093779
874638,3171.875416,24999.509269
878782,5021.893961,21108.438882
880163,5013.930243,24993.206681
882821,5049.926109,29585.309437
887052,4178.183299,20572.423460
890663,4960.872481,25003.353035
893381,2793.789213,25004.664463
896821,5001.299489,25002.407091
901389,4960.274535,24990.039705
905936,4986.056451,24995.056474
909898,5024.797303,27596.173362
914768,4964.083902,25008.564856
919302,4970.429557,24994.291070
920550,4994.324100,25002.223643
922532,5024.970167,25004.407463
925745,4950.836891,24990.228378
928591,1438.103572,25004.851772
930956,4996.151227,24996.768077
935342,2387.739048,24991.298945
939504,5032.142667,20153.118426
942069,4961.795214,20877.552331
946450,5025.541338,25009.856389
951183,4959.039382,24998.292853
952332,5024.623062,25000.312632
953599,5029.857909,25002.148265
956258,2071.828795,27360.668720
959123,5022.161953,25003.103558
963619,1058.432841,25007.229498
966104,5046.368038,25003.547202
970301,5006.872055,24991.395434
974174,5000.141274,20599.907910
976780,4663.410579,25001.607994
979701,5014.261629,24990.388421
982580,4941.254580,24998.631308
987265,5001.307277,24997.312787
991373,1745.060368,25002.809201
995501,4950.540427,25006.362653
997341,4993.142784,24997.391575
1000116,5005.289680,24999.478119
1002491,1345.288903,25009.886601
1005578,4975.573577,24995.662529
1007106,5022.321718,24998.546034
1011623,5012.704951,24990.847767
1012637,4956.554314,25008.229976
1015697,5006.544208,24995.803293
1016917,4994.347383,25004.347089
1020019,4967.386394,25009.276625
1023175,5032.567460,25006.902605
1024465,8808.318486,25004.015072
1028570,5048.079627,24999.819960
1029999,7431.286893,25009.059993
1033051,4950.276500,27618.102653
1034385,4644.071761,24999.871091
1037082,5006.785886,24992.003551
1038740,5042.973016,24995.044187
1042698,4970.094242,28247.650960
1045353,5046.138624,25006.479115
1046506,5013.374740,25009.043426
1049024,4969.014878,24990.246432
1052705,8297.221770,24019.759554
1055514,4967.265116,24994.638789
1057528,4983.411090,25007.776868
1058950,4976.090364,24994.055634
1061759,4980.019027,25008.788713
1064588,3297.901874,25007.244049
1068643,5038.821818,24995.697568
1073426,5008.554451,24991.456485
1078278,5017.677989,24997.607277
